TimeStep,LE11,LE12,LE22,LE33,PE11,PE12,PE22,PE33,S11,S12,S22,S33
0.028922059,0.069927022,0.000403844,0.069557674,-0.1392546,0.069663368,0.000253552,0.06936793,-0.139031306,24678602,3808147.25,20933258,0
0.028952774,0.070006698,0.000415274,0.069646284,-0.139337495,0.069663368,0.000253552,0.06936793,-0.139031306,32916900,4097749.5,29624142,0
0.028980078,0.070049629,0.000423665,0.069692999,-0.139381647,0.069663368,0.000253552,0.06936793,-0.139031306,37330000,4310376.5,34229108,0
0.029010793,0.070050322,0.000459426,0.06971091,-0.139390811,0.069663368,0.000253552,0.06936793,-0.139031306,37829780,5216493,35601472,0
0.02904151,0.070015125,0.000491021,0.06967885,-0.139357686,0.069663368,0.000253552,0.06936793,-0.139031306,34367352,6017054,32297616,0
0.029072227,0.0699457,0.000525691,0.069617242,-0.139293149,0.069663368,0.000253552,0.06936793,-0.139031306,27578430,6895542.5,25905016,0
0.029102942,0.069864735,0.000556623,0.069531448,-0.139211014,0.069663368,0.000253552,0.06936793,-0.139031306,19313178,7679297,17394996,0
0.029130246,0.069788858,0.000589537,0.069459662,-0.139138281,0.069663368,0.000253552,0.06936793,-0.139031306,11782035,8513300,10071237,0
0.029160963,0.069723487,0.000603999,0.069393054,-0.139073268,0.069663368,0.000253552,0.06936793,-0.139031306,5174872.5,8879732,3401447.5,0
0.029191678,0.069695853,0.000606326,0.069348037,-0.13903749,0.069663368,0.000253552,0.06936793,-0.139031306,1961318.125,8938687,-692752.3125,0
0.029222395,0.069699578,0.000594696,0.069347754,-0.139039189,0.069663368,0.000253552,0.06936793,-0.139031306,2236070.25,8644008,-621341.4375,0
0.029253112,0.069744945,0.000579486,0.06937959,-0.139077216,0.069663368,0.000253552,0.06936793,-0.139031306,6462267,8258612,2918963.75,0
0.029280415,0.06981317,0.000547219,0.069429301,-0.139135301,0.069663368,0.000253552,0.06936793,-0.139031306,12863036,7441018.5,8381755.5,0
0.029311132,0.069900706,0.000506092,0.069507055,-0.139216706,0.069663368,0.000253552,0.06936793,-0.139031306,21424752,6398928.5,16447554,0
0.029341847,0.069990925,0.000478907,0.069581933,-0.139298022,0.069663368,0.000253552,0.06936793,-0.139031306,30117716,5710122,24363226,0
0.029372564,0.070060626,0.00044595,0.069643386,-0.139362618,0.069663368,0.000253552,0.06936793,-0.139031306,36923492,4875032,30750878,0
0.02940328,0.07009887,0.000420289,0.069674164,-0.139396623,0.069663368,0.000253552,0.06936793,-0.139031306,40584444,4224823.5,34033424,0
0.029430583,0.070099428,0.000414438,0.069667414,-0.139393568,0.069663368,0.000253552,0.06936793,-0.139031306,40458208,4076587.75,33536800,0
0.0294613,0.070054732,0.000420285,0.06963028,-0.13935326,0.069663368,0.000253552,0.06936793,-0.139031306,36150452,4224731,29612542,0
0.029492017,0.069979452,0.000431635,0.069554389,-0.139278814,0.069663368,0.000253552,0.06936793,-0.139031306,28562494,4512330.5,21993428,0
0.029522732,0.069878817,0.000452258,0.069464609,-0.139185026,0.069663368,0.000253552,0.06936793,-0.139031306,18709874,5034876,12691041,0
0.029550036,0.069787219,0.000469602,0.069382116,-0.13909927,0.069663368,0.000253552,0.06936793,-0.139031306,9722379,5474327,4164928.25,0
0.029580751,0.0696963,0.000498619,0.069303073,-0.13901557,0.069663368,0.000253552,0.06936793,-0.139031306,873001.5,6209583,-4082446.5,0
0.029611468,0.069636054,0.00051446,0.069254093,-0.138961762,0.069663368,0.000253552,0.06936793,-0.139031306,-4906455,6610955.5,-9291145,0
0.029642185,0.069618449,0.000520154,0.069241792,-0.13894704,0.069663368,0.000253552,0.06936793,-0.139031306,-6545391.5,6755240.5,-10661070,0
0.0296729,0.069640853,0.000525645,0.069278181,-0.138975993,0.069663368,0.000253552,0.06936793,-0.139031306,-3942331,6894385,-7349288,0
0.029700205,0.069697209,0.00052249,0.069338873,-0.139033645,0.069663368,0.000253552,0.06936793,-0.139031306,1835020,6814431,-1352126.625,0
0.02973092,0.069792598,0.000507384,0.069431841,-0.13912642,0.069663368,0.000253552,0.06936793,-0.139031306,11370560,6431667.5,8060669.5,0
0.029761637,0.069897637,0.000486344,0.06953989,-0.139231369,0.069663368,0.000253552,0.06936793,-0.139031306,22012400,5898548.5,18854798,0
0.029792354,0.070002019,0.000474141,0.069636084,-0.139330164,0.069663368,0.000253552,0.06936793,-0.139031306,32308412,5589350.5,28735870,0
0.02982307,0.070078164,0.000456849,0.069709405,-0.139403775,0.069663368,0.000253552,0.06936793,-0.139031306,39898092,5151202,36182624,0
0.029850373,0.07011836,0.000452581,0.069738239,-0.13943778,0.069663368,0.000253552,0.06936793,-0.139031306,43657836,5043063,39366684,0
0.02988109,0.070115209,0.000440087,0.069729403,-0.139431879,0.069663368,0.000253552,0.06936793,-0.139031306,43198804,4726484,38619416,0
0.029911805,0.070068948,0.00046153,0.069675624,-0.139382601,0.069663368,0.000253552,0.06936793,-0.139031306,38357864,5269796.5,33397532,0
0.029942522,0.069983669,0.000465799,0.069588616,-0.139297754,0.069663368,0.000253552,0.06936793,-0.139031306,29736110,5377973.5,24687984,0
0.029973209,0.069884948,0.000491117,0.069478624,-0.13919495,0.069663368,0.000253552,0.06936793,-0.139031306,19523492,6019485.5,13904154,0
0.029999999,0.069787882,0.000501412,0.069392033,-0.139104486,0.069663368,0.000253552,0.06936793,-0.139031306,10020456,6280352,4931856,0
